friction_model,x1,spacing_m,n_total,n_points,alpha_key,k_dx,r2_dx,k_idx,r2_idx,delta_r2,fit_ok,idx_better
steady,3000.0,90.0,4,4,alpha_2d,0.18957363647777054,0.9591335556435955,0.8965638571236227,0.99878408606301,0.039650530419414465,True,True
steady,3000.0,90.0,5,5,alpha_2d,0.18381919134550967,0.9016705320732475,0.8045455795917971,0.9965879554276847,0.0949174233544372,True,True
steady,3000.0,90.0,6,6,alpha_2d,0.19392428836999312,0.875969824425906,0.7961759412366582,0.9937345479438864,0.1177647235179804,True,True
steady,3000.0,90.0,7,7,alpha_2d,0.20454462283324068,0.8108663540959173,0.8032422094284335,0.9748894948875761,0.1640231407916588,True,True
steady,3000.0,90.0,8,8,alpha_2d,0.21516751786983238,0.813903946986908,0.8072695317397356,0.9804877288299495,0.16658378184304146,True,True
steady,3000.0,100.0,2,2,alpha_2d,,,,,,False,False
steady,3000.0,100.0,3,3,alpha_2d,0.17628139004761398,0.9518501200374105,0.9714502867418104,0.9975437877721615,0.04569366773475092,True,True
steady,3000.0,100.0,4,4,alpha_2d,0.1826128116926625,0.9470821179157496,0.8843255238157276,0.9999146033293153,0.052832485413565666,True,True
steady,3000.0,100.0,5,5,alpha_2d,0.17495707957813628,0.9213276131167475,0.7772661288255256,0.999617771630376,0.07829015851362853,True,True
steady,3000.0,100.0,6,6,alpha_2d,0.18276745303785857,0.8726600061255425,0.765020921418617,0.9937013037086657,0.12104129758312321,True,True
steady,3000.0,100.0,7,7,alpha_2d,0.20017678977432954,0.8211919079234229,0.800395554397663,0.9779878469410073,0.15679593901758437,True,True
steady,3000.0,100.0,8,8,alpha_2d,0.21653863565630435,0.827167192852744,0.8267273466422235,0.9828115283323646,0.15564433547962064,True,True
steady,3500.0,10.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,10.0,3,3,alpha_2d,0.5035468055850745,0.9537947420958179,1.4764393733058445,0.9813397512336813,0.027545009137863397,True,True
steady,3500.0,10.0,4,4,alpha_2d,0.5495581132442241,0.930453560124478,1.4881240930667572,0.974885795312848,0.04443223518837003,True,True
steady,3500.0,10.0,5,5,alpha_2d,0.5906642114243351,0.9105953192211762,1.5107470977393818,0.9688101579920079,0.05821483877083167,True,True
steady,3500.0,10.0,6,6,alpha_2d,0.6405928750624744,0.8989702713865874,1.5666719070112591,0.9656735494818552,0.06670327809526788,True,True
steady,3500.0,10.0,7,7,alpha_2d,0.6985105077878743,0.8800567792380833,1.6476548277784464,0.9557426802003286,0.07568590096224526,True,True
steady,3500.0,10.0,8,8,alpha_2d,0.7197252600788143,0.8495337631278789,1.6530148974344354,0.9406157235110737,0.09108196038319483,True,True
steady,3500.0,20.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,20.0,3,3,alpha_2d,0.3807295044195963,0.9360229976604023,1.4236410424732584,0.9780695939332844,0.0420465962728821,True,True
steady,3500.0,20.0,4,4,alpha_2d,0.4243648276651256,0.9093146596997924,1.4348265153441024,0.9732169011652566,0.0639022414654642,True,True
steady,3500.0,20.0,5,5,alpha_2d,0.4853279608519869,0.8934208601258523,1.5265924390056638,0.969859277524692,0.07643841739883972,True,True
steady,3500.0,20.0,6,6,alpha_2d,0.5379274309197161,0.8910660731927131,1.6011295096586073,0.9725110681219448,0.08144499492923163,True,True
steady,3500.0,20.0,7,7,alpha_2d,0.5629849242761065,0.8673379322666149,1.6051358930131177,0.9639833653490284,0.09664543308241347,True,True
steady,3500.0,20.0,8,8,alpha_2d,0.5827015354125822,0.8493072890716485,1.604076222774782,0.9580640090871015,0.108756720015453,True,True
steady,3500.0,30.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,30.0,3,3,alpha_2d,0.33156998265602805,0.9274127029448187,1.3956985946432403,0.9763636553104389,0.04895095236562019,True,True
steady,3500.0,30.0,4,4,alpha_2d,0.39093803114149345,0.9056396270452012,1.4748089822726889,0.9743128814356029,0.06867325439040173,True,True
steady,3500.0,30.0,5,5,alpha_2d,0.44877588330317625,0.8978526759925722,1.5606788408195045,0.9754345147838414,0.07758183879126912,True,True
steady,3500.0,30.0,6,6,alpha_2d,0.4621693837487272,0.8884107009328562,1.515204156619422,0.9773444597187165,0.0889337587858603,True,True
steady,3500.0,30.0,7,7,alpha_2d,0.4681904038915601,0.8673986162899662,1.465925039764257,0.9727288993732687,0.1053302830833025,True,True
steady,3500.0,30.0,8,8,alpha_2d,0.4919645472903494,0.8416291111343732,1.4849854843498367,0.9632635671671841,0.12163445603281087,True,True
steady,3500.0,40.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,40.0,3,3,alpha_2d,0.31088393080498267,0.9240695693256858,1.4120529561407926,0.9758825152086811,0.05181294588299523,True,True
steady,3500.0,40.0,4,4,alpha_2d,0.3401774331610116,0.9202657924663772,1.3658392534335118,0.983897096825059,0.0636313043586818,True,True
steady,3500.0,40.0,5,5,alpha_2d,0.37798619393276484,0.9213813202296904,1.3989911951222351,0.9899963712983336,0.06861505106864318,True,True
steady,3500.0,40.0,6,6,alpha_2d,0.3836766500203548,0.8876057297321398,1.3401957773805493,0.9822469219053797,0.09464119217323985,True,True
steady,3500.0,40.0,7,7,alpha_2d,0.40712361557509924,0.870220047880039,1.3596686794710584,0.9794714477422913,0.1092513998622523,True,True
steady,3500.0,40.0,8,8,alpha_2d,0.4395689666420564,0.8323641851179588,1.416489604389589,0.9640367385553832,0.13167255343742434,True,True
steady,3500.0,50.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,50.0,3,3,alpha_2d,0.2942774352570021,0.9218965863041514,1.412288615818123,0.975810580360576,0.05391399405642461,True,True
steady,3500.0,50.0,4,4,alpha_2d,0.3218977928673208,0.9215711195385827,1.3599922815297976,0.9855729689812317,0.06400184944264897,True,True
steady,3500.0,50.0,5,5,alpha_2d,0.3474552227978024,0.9202902119126262,1.349801305210099,0.9910634538840903,0.07077324197146417,True,True
steady,3500.0,50.0,6,6,alpha_2d,0.35245260876999257,0.8920140384105909,1.288449722541742,0.9865432946511765,0.09452925624058561,True,True
steady,3500.0,50.0,7,7,alpha_2d,0.39812716528845027,0.8628788190157669,1.3892506965611804,0.9757411331465119,0.11286231413074499,True,True
steady,3500.0,50.0,8,8,alpha_2d,0.4059926875861765,0.8298807502639167,1.3659602678916918,0.9668607121473113,0.13697996188339456,True,True
steady,3500.0,60.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,60.0,3,3,alpha_2d,0.200107078915648,0.9702929383293175,0.9825695239847774,0.9999141823232955,0.02962124399397803,True,True
steady,3500.0,60.0,4,4,alpha_2d,0.2473354407271524,0.9574935275678838,1.0801082144976417,0.9992133594516359,0.04171983188375217,True,True
steady,3500.0,60.0,5,5,alpha_2d,0.2647381018658826,0.897753810826974,1.0762363417501026,0.9873381165037151,0.08958430567674103,True,True
steady,3500.0,60.0,6,6,alpha_2d,0.33080578749415185,0.8673300989688588,1.269590998389057,0.9750662487013199,0.10773614973246104,True,True
steady,3500.0,60.0,7,7,alpha_2d,0.33098006198299723,0.785625979336821,1.2173733599897394,0.9369040944864987,0.1512781151496777,True,True
steady,3500.0,60.0,8,8,alpha_2d,0.3694843332296694,0.7353351613177317,1.3067341021523087,0.9093037796901187,0.17396861837238697,True,True
steady,3500.0,70.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,70.0,3,3,alpha_2d,0.19035242812850087,0.9649724553376532,0.9690056257128891,0.9995562333329577,0.03458377799530454,True,True
steady,3500.0,70.0,4,4,alpha_2d,0.21173144354698542,0.9684146255569728,0.9490985262755252,0.9980973386584349,0.029682713101462088,True,True
steady,3500.0,70.0,5,5,alpha_2d,0.21767967090296692,0.9163804443763477,0.906543111150898,0.9963373040829826,0.07995685970663491,True,True
steady,3500.0,70.0,6,6,alpha_2d,0.24206297060389118,0.8675027118110838,0.9527006776038903,0.9837718939025399,0.11626918209145609,True,True
steady,3500.0,70.0,7,7,alpha_2d,0.25758510501871495,0.8320699411222212,0.9664572659226295,0.9725316029655096,0.14046166184328834,True,True
steady,3500.0,70.0,8,8,alpha_2d,0.2935283432823218,0.7818203874100829,1.0616708361786422,0.9518680445924917,0.17004765718240888,True,True
steady,3500.0,80.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,80.0,3,3,alpha_2d,0.18882789710907613,0.966698841314643,0.9889279552054708,0.9997615662521244,0.033062724937481414,True,True
steady,3500.0,80.0,4,4,alpha_2d,0.2064904579617385,0.9677408987499403,0.9514111411804305,0.9980359733724754,0.030295074622535112,True,True
steady,3500.0,80.0,5,5,alpha_2d,0.20942387820867178,0.9270703003078388,0.8925710715640666,0.9987143384473477,0.07164403813950893,True,True
steady,3500.0,80.0,6,6,alpha_2d,0.21590648896115847,0.9142089360943941,0.8616166603361344,0.9986386489604093,0.0844297128660152,True,True
steady,3500.0,80.0,7,7,alpha_2d,0.2320040781570801,0.8737371283067188,0.8840134965088311,0.9943506374983492,0.12061350919163039,True,True
steady,3500.0,80.0,8,8,alpha_2d,0.2419747231608797,0.8347200020810279,0.8879431873051137,0.9840179834510523,0.14929798137002437,True,True
steady,3500.0,90.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,90.0,3,3,alpha_2d,0.19258387128444301,0.9705037447158327,1.0328052963290195,0.9999680715427283,0.029464326826895593,True,True
steady,3500.0,90.0,4,4,alpha_2d,0.1974607655882674,0.960374146397742,0.9336334835425649,0.9991582496113213,0.03878410321357928,True,True
steady,3500.0,90.0,5,5,alpha_2d,0.20176769106796963,0.9227259905161089,0.8799822233630394,0.9991173129102251,0.07639132239411617,True,True
steady,3500.0,90.0,6,6,alpha_2d,0.21040202232016317,0.910272250565564,0.8587880290037211,0.9987841039689527,0.08851185340338863,True,True
steady,3500.0,90.0,7,7,alpha_2d,0.22527774760687486,0.876412425161374,0.8764298592440393,0.9955922822616335,0.11917985710025958,True,True
steady,3500.0,90.0,8,8,alpha_2d,0.2379755400415333,0.8519463044750771,0.8900141597952472,0.9883946000809292,0.13644829560585203,True,True
steady,3500.0,100.0,2,2,alpha_2d,,,,,,False,False
steady,3500.0,100.0,3,3,alpha_2d,0.1880248179614958,0.9705848846201023,1.0302736079493124,0.9999866195857674,0.029401734965665116,True,True
steady,3500.0,100.0,4,4,alpha_2d,0.2170931330035001,0.9444843227809329,1.0548372365277339,0.9986682221804375,0.05418389939950463,True,True
steady,3500.0,100.0,5,5,alpha_2d,0.24153416450953463,0.8820209844619837,1.0874405075009468,0.9852875291928758,0.10326654473089203,True,True
steady,3500.0,100.0,6,6,alpha_2d,0.2696859928574679,0.8225287619398044,1.1459117975855668,0.9618512442798405,0.13932248234003608,True,True
steady,3500.0,100.0,7,7,alpha_2d,0.28299873736347353,0.7781320744847731,1.1425751559003585,0.9457235705391526,0.1675914960543795,True,True
steady,3500.0,100.0,8,8,alpha_2d,0.31286249384377884,0.781299298090613,1.2070656892129557,0.9482360923217192,0.1669367942311062,True,True
steady,4000.0,10.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,10.0,3,3,alpha_2d,0.3283998187760455,0.9826188757088719,0.9912237101216976,0.9998381878978689,0.017219312188997082,True,True
steady,4000.0,10.0,4,4,alpha_2d,0.3383320155974045,0.9706541971888021,0.9343167699384339,0.9997625947525186,0.029108397563716526,True,True
steady,4000.0,10.0,5,5,alpha_2d,0.3356418906561385,0.9548686501115675,0.8717448076316179,0.9989387729983941,0.044070122886826546,True,True
steady,4000.0,10.0,6,6,alpha_2d,0.3522805537337736,0.9265085950183122,0.8757102322349672,0.9936651381736414,0.06715654315532926,True,True
steady,4000.0,10.0,7,7,alpha_2d,0.36217385688909337,0.9222834877056323,0.8667653974397223,0.9939916644883965,0.0717081767827642,True,True
steady,4000.0,10.0,8,8,alpha_2d,0.3807225833373406,0.9181122920136842,0.8837206954178931,0.9930758673140043,0.07496357530032016,True,True
steady,4000.0,20.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,20.0,3,3,alpha_2d,0.2662641568970004,0.9775433510042211,0.9972002234364747,0.9998948216073552,0.022351470603134138,True,True
steady,4000.0,20.0,4,4,alpha_2d,0.27330311691942194,0.9628538219418702,0.923111402554868,0.9998146246554239,0.03696080271355373,True,True
steady,4000.0,20.0,5,5,alpha_2d,0.2831616192690425,0.9431343060575921,0.8911744948673203,0.9988194923466368,0.05568518628904473,True,True
steady,4000.0,20.0,6,6,alpha_2d,0.29420242251573253,0.9351646997910308,0.8754770251225681,0.9987309157979921,0.06356621600696133,True,True
steady,4000.0,20.0,7,7,alpha_2d,0.3073871743943721,0.9055501663113099,0.8789683226002717,0.9935861391095134,0.08803597279820352,True,True
steady,4000.0,20.0,8,8,alpha_2d,0.3413739816099464,0.862053431091126,0.9464043236967985,0.9804075049603037,0.11835407386917773,True,True
steady,4000.0,30.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,30.0,3,3,alpha_2d,0.24200009617675028,0.9762580994103035,1.0113270116311064,0.9999690994583821,0.02371100004807858,True,True
steady,4000.0,30.0,4,4,alpha_2d,0.2806738922725155,0.9498765606773825,1.0543808155246572,0.9978420958744763,0.04796553519709379,True,True
steady,4000.0,30.0,5,5,alpha_2d,0.3156740481770007,0.9167036470640585,1.1032891231643938,0.9911644007699867,0.0744607537059282,True,True
steady,4000.0,30.0,6,6,alpha_2d,0.3421006552038175,0.8594572480070334,1.1363488137194928,0.9702689610042087,0.1108117129971753,True,True
steady,4000.0,30.0,7,7,alpha_2d,0.37497121720018844,0.793780953299915,1.1951214432386907,0.9381861633734218,0.1444052100735067,True,True
steady,4000.0,30.0,8,8,alpha_2d,0.4025088156377451,0.7731725811411028,1.2338898003639078,0.9299972376251484,0.15682465648404564,True,True
steady,4000.0,40.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,40.0,3,3,alpha_2d,0.2322522328840953,0.9771618031643617,1.042245291453704,0.9999975388364517,0.022835735672089963,True,True
steady,4000.0,40.0,4,4,alpha_2d,0.27817145957559053,0.9585171232523533,1.1164131426776067,0.9986930334491243,0.040175910196771025,True,True
steady,4000.0,40.0,5,5,alpha_2d,0.2962570690999252,0.9075508893166393,1.1074319940619362,0.989309435946923,0.0817585466302837,True,True
steady,4000.0,40.0,6,6,alpha_2d,0.32659878629515743,0.8199013667641393,1.1623660601548627,0.9514941126772156,0.13159274591307635,True,True
steady,4000.0,40.0,7,7,alpha_2d,0.3605111063941312,0.7839097030602242,1.2243186061332978,0.9354177960878264,0.15150809302760215,True,True
steady,4000.0,40.0,8,8,alpha_2d,0.3996460963471172,0.7698483480442313,1.3043493290096921,0.9276680174882318,0.1578196694440005,True,True
steady,4000.0,50.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,50.0,3,3,alpha_2d,0.32002765997885846,0.9393396235055578,1.5373448582061109,0.9843286393819772,0.04498901587641946,True,True
steady,4000.0,50.0,4,4,alpha_2d,0.33998963722995046,0.9276049092279276,1.4431982506743883,0.9888155535599032,0.06121064433197565,True,True
steady,4000.0,50.0,5,5,alpha_2d,0.34615071757574767,0.8890161235050519,1.356523805331209,0.9803896821255101,0.09137355862045826,True,True
steady,4000.0,50.0,6,6,alpha_2d,0.3635479309704548,0.8619061813258414,1.3372512026921408,0.9735943026934716,0.11168812136763018,True,True
steady,4000.0,50.0,7,7,alpha_2d,0.38759382062136255,0.8618538950480363,1.355314155816574,0.9781637680187215,0.11630987297068518,True,True
steady,4000.0,50.0,8,8,alpha_2d,0.424840137861927,0.8662737786090597,1.4236159966713622,0.9804981321854833,0.11422435357642358,True,True
steady,4000.0,60.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,60.0,3,3,alpha_2d,0.3164350350956058,0.9465445271337886,1.5824162483854853,0.9879225872595686,0.04137806012578005,True,True
steady,4000.0,60.0,4,4,alpha_2d,0.31982370325022774,0.9207463456626915,1.4134464230398431,0.9869533439199457,0.06620699825725418,True,True
steady,4000.0,60.0,5,5,alpha_2d,0.32907616925077726,0.8722430891411361,1.3428050381079453,0.9739480891977422,0.1017050000566061,True,True
steady,4000.0,60.0,6,6,alpha_2d,0.3542299805341698,0.8652015515812594,1.353240599806659,0.9764674723433098,0.11126592076205033,True,True
steady,4000.0,60.0,7,7,alpha_2d,0.38692650080421215,0.8592587788086787,1.4048678438012518,0.9770053851585816,0.11774660634990286,True,True
steady,4000.0,60.0,8,8,alpha_2d,0.4005167611532884,0.8545387626680984,1.393630013066831,0.978988791745401,0.12445002907730263,True,True
steady,4000.0,70.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,70.0,3,3,alpha_2d,0.30308088767443486,0.9474244519407972,1.5672589608896408,0.9889235422877006,0.04149909034690347,True,True
steady,4000.0,70.0,4,4,alpha_2d,0.32305119474050475,0.8815815654681257,1.4906583239538918,0.9673809144020447,0.08579934893391894,True,True
steady,4000.0,70.0,5,5,alpha_2d,0.35259286541751433,0.8538330169660358,1.4924203754876642,0.9617972836929995,0.1079642667269638,True,True
steady,4000.0,70.0,6,6,alpha_2d,0.3935281181737673,0.8502367341758079,1.5560167195046064,0.9648244080401462,0.11458767386433832,True,True
steady,4000.0,70.0,7,7,alpha_2d,0.4219754370101729,0.8445433447832191,1.5800377365193699,0.9658629987073112,0.12131965392409205,True,True
steady,4000.0,70.0,8,8,alpha_2d,0.43014958570513956,0.8174035097035163,1.5447854713413776,0.9577545202004063,0.14035101049689003,True,True
steady,4000.0,80.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,80.0,3,3,alpha_2d,0.294822672460253,0.9450367971108974,1.5698417851495772,0.9880263153816665,0.042989518270769134,True,True
steady,4000.0,80.0,4,4,alpha_2d,0.30937572550875714,0.8730999062140454,1.4696305767130544,0.9638130450258394,0.09071313881179399,True,True
steady,4000.0,80.0,5,5,alpha_2d,0.34743873599945074,0.8551344824508439,1.5101131049123537,0.9627168995658297,0.10758241711498584,True,True
steady,4000.0,80.0,6,6,alpha_2d,0.3897504323389704,0.8532680164473676,1.5809039508849607,0.9663944573995016,0.11312644095213398,True,True
steady,4000.0,80.0,7,7,alpha_2d,0.41210209438781054,0.8331894532038004,1.5853336268097513,0.9609641358887167,0.1277746826849162,True,True
steady,4000.0,80.0,8,8,alpha_2d,0.42021707946935916,0.8102537574316115,1.5484717647479527,0.9548042691534715,0.14455051172185995,True,True
steady,4000.0,90.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,90.0,3,3,alpha_2d,0.2903851213547998,0.94190442371056,1.5835164713079917,0.9862192180632823,0.04431479435272223,True,True
steady,4000.0,90.0,4,4,alpha_2d,0.27743176392138985,0.8965263053430422,1.334311762276428,0.9785649466393609,0.08203864129631866,True,True
steady,4000.0,90.0,5,5,alpha_2d,0.30733955176277283,0.890003355815136,1.3505971577713003,0.9825069293210656,0.09250357350592964,True,True
steady,4000.0,90.0,6,6,alpha_2d,0.3469709279945183,0.8782332845977432,1.4303527978518091,0.9814431023669554,0.10320981776921223,True,True
steady,4000.0,90.0,7,7,alpha_2d,0.3641695941820751,0.8458374955080453,1.4270985054043779,0.9716224741544986,0.12578497864645333,True,True
steady,4000.0,90.0,8,8,alpha_2d,0.3740006624298196,0.8229497474422187,1.4047844936866425,0.966548311730669,0.1435985642884503,True,True
steady,4000.0,100.0,2,2,alpha_2d,,,,,,False,False
steady,4000.0,100.0,3,3,alpha_2d,0.2101946291304339,0.9795616310389952,1.1485253838019636,0.999699242281942,0.020137611242946774,True,True
steady,4000.0,100.0,4,4,alpha_2d,0.18873036500864612,0.940050108274889,0.9161985440912083,0.9995033797242294,0.05945327144934043,True,True
steady,4000.0,100.0,5,5,alpha_2d,0.21405067191572602,0.9232337990522617,0.9531208575482258,0.9989285169303384,0.07569471787807669,True,True
steady,4000.0,100.0,6,6,alpha_2d,0.23838639229433814,0.9033624285771849,0.9958741076361985,0.9968988608975357,0.0935364323203508,True,True
steady,4000.0,100.0,7,7,alpha_2d,0.24672202746662963,0.8578409118797393,0.982786911741787,0.9887921774769168,0.1309512655971775,True,True
steady,4000.0,100.0,8,8,alpha_2d,0.26036751203761543,0.8173255087161315,0.9965508362062003,0.9777513564758112,0.16042584775967972,True,True
steady,4500.0,10.0,2,2,alpha_2d,,,,,,False,False
steady,4500.0,10.0,3,3,alpha_2d,0.34136364716314616,0.982420338619986,1.0306122943784009,0.9997610651552395,0.017340726535253537,True,True
steady,4500.0,10.0,4,4,alpha_2d,0.37345782310166464,0.9848935280219062,1.0274358628132845,0.9988098729242316,0.013916344902325406,True,True
steady,4500.0,10.0,5,5,alpha_2d,0.40742995187235664,0.97940277363979,1.053589913859923,0.9979745968547142,0.018571823214924232,True,True
steady,4500.0,10.0,6,6,alpha_2d,0.41190049453855293,0.9568933152820914,1.0201045097852586,0.9985349152524808,0.04164159997038941,True,True
steady,4500.0,10.0,7,7,alpha_2d,0.42711278718127826,0.9363452771154378,1.0210856683297351,0.9962605637263527,0.05991528661091494,True,True
steady,4500.0,10.0,8,8,alpha_2d,0.4503757087820502,0.922212137989894,1.043561086360885,0.994661864770509,0.07244972678061501,True,True
steady,4500.0,20.0,2,2,alpha_2d,,,,,,False,False
steady,4500.0,20.0,3,3,alpha_2d,0.26820637782847717,0.9794812584022106,1.0038097962895745,0.9999856986345109,0.02050444023230036,True,True
steady,4500.0,20.0,4,4,alpha_2d,0.3272913052539494,0.9663211658406144,1.1056581639394722,0.9999001728033341,0.03357900696271965,True,True
steady,4500.0,20.0,5,5,alpha_2d,0.344343109807382,0.9639758463438779,1.0794460909040697,0.9983474689743436,0.03437162263046567,True,True
steady,4500.0,20.0,6,6,alpha_2d,0.356950359135961,0.9357866533865676,1.063898375011587,0.9965122360242549,0.060725582637687237,True,True
steady,4500.0,20.0,7,7,alpha_2d,0.39277481993091584,0.9162826752759243,1.1237024297308964,0.9929421400311584,0.07665946475523411,True,True
steady,4500.0,20.0,8,8,alpha_2d,0.43255593273781123,0.8944314498765966,1.1973550470280747,0.9868199558756395,0.09238850599904291,True,True
steady,4500.0,30.0,2,2,alpha_2d,,,,,,False,False
steady,4500.0,30.0,3,3,alpha_2d,0.24033394547243647,0.9799891761699109,1.0028409447730249,0.9999337420553478,0.019944565885436916,True,True
steady,4500.0,30.0,4,4,alpha_2d,0.3167313113114811,0.9427835517684234,1.1937906771298032,0.9954015413802562,0.05261798961183273,True,True
steady,4500.0,30.0,5,5,alpha_2d,0.3519970349279979,0.9265639712697943,1.2303747684045996,0.9915150307069119,0.06495105943711765,True,True
steady,4500.0,30.0,6,6,alpha_2d,0.3987391184935706,0.8942082860859517,1.3215208824836628,0.9805493997146212,0.08634111362866947,True,True
steady,4500.0,30.0,7,7,alpha_2d,0.43247114143875803,0.8799163819367504,1.3672318866495208,0.9781688064802377,0.09825242454348737,True,True
steady,4500.0,30.0,8,8,alpha_2d,0.46436114407561396,0.8593737450549175,1.4135829839231702,0.9708576668243525,0.111483921769435,True,True
steady,4500.0,40.0,2,2,alpha_2d,,,,,,False,False
steady,4500.0,40.0,3,3,alpha_2d,0.3034185749471208,0.9326610428819472,1.3816332534061737,0.9824525704897789,0.049791527607831676,True,True
steady,4500.0,40.0,4,4,alpha_2d,0.37368196682989685,0.9131841956842821,1.5098198098469005,0.9792204446025403,0.06603624891825821,True,True
steady,4500.0,40.0,5,5,alpha_2d,0.4074235395530516,0.9178400514865815,1.5136617669172392,0.9875079341574441,0.06966788267086255,True,True
steady,4500.0,40.0,6,6,alpha_2d,0.4239981075164914,0.9139236805865569,1.4825914760145686,0.990865299851534,0.07694161926497711,True,True
steady,4500.0,40.0,7,7,alpha_2d,0.44206744848022905,0.9107462460029887,1.4703622208203353,0.9924820045664826,0.08173575856349391,True,True
steady,4500.0,40.0,8,8,alpha_2d,0.4659892137113297,0.9048922498195834,1.4892109804816867,0.992420594603404,0.08752834478382066,True,True
steady,4500.0,50.0,2,2,alpha_2d,,,,,,False,False
steady,4500.0,50.0,3,3,alpha_2d,0.2844436669114592,0.9301685196351897,1.3667959458266457,0.9821713160015804,0.05200279636639071,True,True
steady,4500.0,50.0,4,4,alpha_2d,0.34660682431881734,0.9119434534476728,1.4732304576225166,0.9803660701527768,0.06842261670510397,True,True
steady,4500.0,50.0,5,5,alpha_2d,0.4048549145552568,0.9086417174737835,1.5810957778301844,0.9832197877204465,0.07457807024666296,True,True
steady,4500.0,50.0,6,6,alpha_2d,0.41526778164349454,0.9093868868010908,1.518831667204958,0.9888850223833852,0.07949813558229435,True,True
steady,4500.0,50.0,7,7,alpha_2d,0.4331200425939509,0.9058624161777729,1.5068811005435379,0.9910565977574094,0.08519418157963654,True,True
steady,4500.0,50.0,8,8,alpha_2d,0.45082236327374975,0.9002738641766661,1.5052119274519238,0.9914556334149573,0.09118176923829124,True,True
steady,4500.0,60.0,2,2,alpha_2d,,,,,,False,False
steady,4500.0,60.0,3,3,alpha_2d,0.2724282631265068,0.92322502041105,1.3669945565183927,0.9790394283532581,0.055814407942208044,True,True
steady,4500.0,60.0,4,4,alpha_2d,0.3440251093665829,0.8882440345201607,1.5366758223082853,0.9691031586889755,0.0808591241688148,True,True
steady,4500.0,60.0,5,5,alpha_2d,0.3892539296971089,0.8821730113990197,1.5877557431220777,0.9728463113680973,0.09067329996907758,True,True
steady,4500.0,60.0,6,6,alpha_2d,0.421890545748905,0.8809997073331655,1.6077336256609356,0.9767051747523365,0.09570546741917108,True,True
steady,4500.0,60.0,7,7,alpha_2d,0.4479473241852653,0.8799207612568285,1.6190896833448982,0.9796547461470673,0.09973398489023877,True,True
steady,4500.0,60.0,8,8,alpha_2d,0.4712087943515331,0.8797277473202907,1.6309695196581844,0.9819122129182167,0.10218446559792604,True,True
steady,4500.0,70.0,2,2,alpha_2d,,,,,,False,False
steady,4500.0,70.0,3,3,alpha_2d,0.2728969703814626,0.9207627077709055,1.414864268406793,0.9766833653496368,0.055920657578731325,True,True
steady,4500.0,70.0,4,4,alpha_2d,0.30971967386677274,0.9146679150493999,1.4122475433384631,0.9844224386588257,0.0697545236094258,True,True
steady,4500.0,70.0,5,5,alpha_2d,0.3372173298763218,0.9039213957643124,1.4085512376502107,0.9860213494016054,0.08209995363729294,True,True
steady,4500.0,70.0,6,6,alpha_2d,0.3669622195294967,0.8914092055876028,1.4379776239162811,0.9851442787324797,0.09373507314487683,True,True
steady,4500.0,70.0,7,7,alpha_2d,0.38837613890331557,0.8863229981163054,1.443495501008503,0.9864820702340442,0.10015907211773878,True,True
steady,4500.0,70.0,8,8,alpha_2d,0.4099000750863911,0.8791524797828282,1.460409234565565,0.9863003238506738,0.10714784406784561,True,True
steady,4500.0,80.0,2,2,alpha_2d,,,,,,False,False
steady,4500.0,80.0,3,3,alpha_2d,0.2639319635299077,0.9179955509143352,1.40936537387148,0.9757602279978376,0.057764677083502414,True,True
steady,4500.0,80.0,4,4,alpha_2d,0.30045223480744676,0.9142283069877696,1.4076280300610242,0.9846506617969846,0.070422354809215,True,True
steady,4500.0,80.0,5,5,alpha_2d,0.3240308846871897,0.9031937624850374,1.38901289178501,0.9864181827238638,0.08322442023882648,True,True
steady,4500.0,80.0,6,6,alpha_2d,0.3547714890080276,0.8877194717626964,1.4274041590437787,0.9845320234768921,0.09681255171419567,True,True
steady,4500.0,80.0,7,7,alpha_2d,0.3791288603631294,0.8786588794217671,1.447274255675405,0.9843509612006079,0.10569208177884082,True,True
steady,4500.0,80.0,8,8,alpha_2d,0.46234171106083755,0.8267736524457436,1.721539127803128,0.9529332564681781,0.12615960402243442,True,True
steady,4500.0,90.0,2,2,alpha_2d,,,,,,False,False
steady,4500.0,90.0,3,3,alpha_2d,0.1856807701199258,0.966853095514799,0.9967858642733181,0.9998110865645262,0.03295799104972719,True,True
steady,4500.0,90.0,4,4,alpha_2d,0.20404059113337467,0.9540075817260073,0.9669869034323028,0.9998933506502684,0.045885768924261106,True,True
