x1,spacing_m,n_total,min_Psi_local,min_Psi_xfer,median_Psi_local,min_I,min_E_local,min_E_xfer,min_Gamma,P_n,gamma_local,gamma_cal,R2_local,abs_mismatch,rel_mismatch
2000.0,80.0,2,26.701045794936984,24.295692928295647,35.35825134630066,1.0,1.0,0.9099154061187582,26.701045794936984,1.3350522897468493,0.49983813236916813,0.40543448826779266,1.0,2.405352866641337,0.09008459388124179
2000.0,80.0,3,4.689224795433273,1.9909881241744076,14.810446991410405,1.0,0.8745725067594701,0.37133290696221743,5.361733600348508,0.2680866800174254,0.835971279054867,0.40543448826779266,0.9972133675389313,2.698236671258866,0.5754120966618226
2000.0,80.0,4,6.562567457070993,4.404687544514509,11.618623824824018,1.0,0.8740724730501841,0.5582946904037084,6.562567457070993,0.3281283728535497,0.6263220180122215,0.40543448826779266,0.9890466653009884,2.157879912556484,0.3288164162383467
2000.0,80.0,5,4.2343435146713215,2.86855371878103,6.357706536595537,1.0,0.8629771872208966,0.523885106652071,4.2343435146713215,0.2117171757335661,0.6473637606100472,0.40543448826779266,0.984926392505932,1.3657897958902914,0.32255054205168965
2000.0,80.0,6,3.1357345825668457,1.7566019018575325,6.482409280452211,1.0,0.8818326225587011,0.41091462155430347,3.1357345825668457,0.1567867291283423,0.7785209802624373,0.40543448826779266,0.980157603785824,1.3791326807093132,0.4398116755087047
2000.0,80.0,7,2.79270489620959,2.151759025464412,7.644279145769204,1.0,0.8509178673145413,0.5718068338451355,2.79270489620959,0.1396352448104795,0.5953443114675855,0.40543448826779266,0.9883564779030966,0.6409458707451781,0.2295071962723682
2000.0,80.0,8,2.913617271089306,2.913617271089306,7.664528461130502,1.0,0.8115745861670324,0.6174806461820727,2.913617271089306,0.1456808635544653,0.518730248189953,0.40543448826779266,0.964645681764429,0.0,0.0
2000.0,90.0,1,111.02775964439908,111.02775964439908,111.02775964439908,1.0,1.0,1.0,111.02775964439908,5.551387982219954,,,,0.0,0.0
2000.0,90.0,2,26.27277765967836,23.329162103040446,35.13451180169413,1.0,1.0,0.8879594843465838,26.27277765967836,1.313638882983918,0.5155709776625587,0.396741814895877,1.0,2.9436155566379156,0.11204051565341615
2000.0,90.0,3,12.77569257836767,9.212346701791967,16.43718372664273,1.0,0.8972869398938359,0.6953358966250877,12.77569257836767,0.6387846289183835,0.6374730791134546,0.396741814895877,0.9777092898893631,3.5633458765757027,0.27891606304062977
2000.0,90.0,4,14.089197514790285,14.089197514790285,19.231796662975086,1.0,0.9057636840292933,0.9187027232103344,14.089197514790285,0.7044598757395143,0.35195605689527437,0.396741814895877,0.9687526640875891,0.0,0.0
2000.0,90.0,5,11.020568516235768,11.020568516235768,16.499350931411424,1.0,0.8686293983348408,0.8671421321800863,11.020568516235768,0.5510284258117885,0.34791935524100887,0.396741814895877,0.9547432871059934,0.0,0.0
2000.0,90.0,6,8.941464719567724,8.941464719567724,14.798408729126091,1.0,0.8413333991895378,0.7892136096397999,8.941464719567724,0.4470732359783862,0.3988199555984863,0.396741814895877,0.9494331820625975,0.0,0.0
2000.0,90.0,7,8.578700762097926,8.578700762097926,15.632135729112822,1.0,0.8597422172762789,0.8640366287912347,8.578700762097926,0.4289350381048963,0.31930436816047036,0.396741814895877,0.9546922591577736,0.0,0.0
2000.0,90.0,8,8.70294290823569,8.70294290823569,17.378990542839198,1.0,0.8471217127305444,0.8901583283412836,8.70294290823569,0.4351471454117845,0.2540867964768095,0.396741814895877,0.9465413383820518,0.0,0.0
2000.0,100.0,1,111.02775964439908,111.02775964439908,111.02775964439908,1.0,1.0,1.0,111.02775964439908,5.551387982219954,,,,0.0,0.0
2000.0,100.0,2,26.10254194625549,23.10365906074281,34.89653087605187,1.0,1.0,0.8851114618764983,26.10254194625549,1.3051270973127744,0.5150984383226623,0.39305674204113256,1.0,2.9988828855126783,0.11488853812350179
2000.0,100.0,3,12.813400904578167,9.13768854939293,16.65101021965842,1.0,0.899949166273212,0.6950687393647041,12.813400904578167,0.6406700452289084,0.6375024655671255,0.39305674204113256,0.978856601664752,3.6757123551852366,0.2868646959974477
2000.0,100.0,4,13.809507540015641,13.809507540015641,19.29001165006509,1.0,0.9094183870536708,0.9153822730879054,13.809507540015641,0.6904753770007821,0.35779067536797704,0.39305674204113256,0.9726851571865992,0.0,0.0
2000.0,100.0,5,11.117038936886395,11.117038936886395,16.950875900514415,1.0,0.8703229279272563,0.8639797027463559,11.117038936886395,0.5558519468443198,0.3511213779961788,0.39305674204113256,0.9571778076516482,0.0,0.0
2000.0,100.0,6,10.073069476225617,10.073069476225617,15.677238890572708,1.0,0.8396176723011257,0.8025815129645401,10.073069476225617,0.5036534738112809,0.37003511593407573,0.39305674204113256,0.9410171145991497,0.0,0.0
2000.0,100.0,7,10.349738714101992,10.349738714101992,16.27794687944922,1.0,0.8525529519708206,0.8645621962657125,10.349738714101992,0.5174869357050996,0.2929278680566432,0.39305674204113256,0.9351527790234496,0.0,0.0
2000.0,100.0,8,10.45299019395061,10.45299019395061,17.350428727061157,1.0,0.8335176505725379,0.8690214217570233,10.45299019395061,0.5226495096975305,0.2374640818689494,0.39305674204113256,0.9178361436783425,0.0,0.0
2500.0,10.0,1,2.364304943161682,2.364304943161682,2.364304943161682,1.0,1.0,1.0,2.364304943161682,0.1182152471580841,,,,0.0,0.0
