friction_model,x1,spacing_m,n_total,n_points,alpha_key,k_dx,r2_dx,k_idx,r2_idx,delta_r2,fit_ok,idx_better
brunone,2000.0,80.0,5,5,alpha_2d,0.3063622392198855,0.9960968086245833,1.2758227215229583,0.9700447536726654,-0.02605205495191787,True,False
brunone,2000.0,80.0,6,6,alpha_2d,0.3404402436351596,0.9740289624528625,1.3464022100951871,0.9926272694714128,0.018598307018550253,True,True
brunone,2000.0,80.0,7,7,alpha_2d,0.3423790951183082,0.9603829970085431,1.2944017940341803,0.9790477002848538,0.018664703276310646,True,True
brunone,2000.0,80.0,8,8,alpha_2d,0.3340537172256044,0.9623535810544529,1.2062798420079026,0.9777275506321915,0.015373969577738622,True,True
brunone,2000.0,90.0,2,2,alpha_2d,,,,,,False,False
brunone,2000.0,90.0,3,3,alpha_2d,0.3000208365285393,0.9953177990735443,1.5912644636217947,0.9959761449604851,0.0006583458869408032,True,True
brunone,2000.0,90.0,4,4,alpha_2d,0.2939683496379932,0.9923737927916236,1.3742490684675128,0.9877915513099924,-0.004582241481631222,True,False
brunone,2000.0,90.0,5,5,alpha_2d,0.31267755008885123,0.9909236118614163,1.3384697477607677,0.978273119432653,-0.01265049242876326,True,False
brunone,2000.0,90.0,6,6,alpha_2d,0.3646226907941789,0.9304729184296165,1.5032538260132864,0.9902934230676343,0.0598205046380178,True,True
brunone,2000.0,90.0,7,7,alpha_2d,0.3394519381077418,0.946138216706341,1.31568021906308,0.9871778858056499,0.041039669099308895,True,True
brunone,2000.0,90.0,8,8,alpha_2d,0.3235178127617102,0.9513423407574457,1.1951046785758652,0.9851140100859764,0.03377166932853071,True,True
brunone,2000.0,100.0,2,2,alpha_2d,,,,,,False,False
brunone,2000.0,100.0,3,3,alpha_2d,0.29672279324895223,0.9953026165095532,1.608098752237144,0.995977272415887,0.0006746559063337543,True,True
brunone,2000.0,100.0,4,4,alpha_2d,0.28527434460043966,0.9953936143959231,1.3560474737769042,0.9827309327914977,-0.012662681604425408,True,False
brunone,2000.0,100.0,5,5,alpha_2d,0.29159885132669827,0.987703111605802,1.2753520649737005,0.9823397191362943,-0.005363392469507788,True,False
brunone,2000.0,100.0,6,6,alpha_2d,0.35624454170732306,0.9411561064364204,1.4900206390843567,0.9967969855672368,0.05564087913081639,True,True
brunone,2000.0,100.0,7,7,alpha_2d,0.331569067778839,0.9526694787166948,1.3047055741133398,0.9885709918737173,0.0359015131570225,True,True
brunone,2000.0,100.0,8,8,alpha_2d,0.3079106782385137,0.982923389364222,1.142530265018234,0.9656778412112087,-0.017245548153013268,True,False
brunone,2500.0,10.0,2,2,alpha_2d,,,,,,False,False
brunone,2500.0,10.0,3,3,alpha_2d,-0.2314136565456481,0.4589376481030043,-0.6621601006670309,0.17166204470646762,-0.2872756033965367,True,False
brunone,2500.0,10.0,4,4,alpha_2d,-0.09529983793041122,-0.09781881284301508,-0.20530191543207046,-0.24196025956525924,-0.14414144672224416,True,False
brunone,2500.0,10.0,5,5,alpha_2d,-0.05046773893393017,-0.130249383912435,-0.07739374661027484,-0.2101057846187384,-0.0798564007063034,True,False
brunone,2500.0,10.0,6,6,alpha_2d,-0.003437922214391166,-0.10530404700377449,0.036710182391257146,-0.13157678736414735,-0.02627274036037286,True,False
brunone,2500.0,10.0,7,7,alpha_2d,0.045516959700390554,-0.03944767586342812,0.14596209760491044,-0.006060006420994579,0.03338766944243354,True,True
brunone,2500.0,10.0,8,8,alpha_2d,0.04113356988021693,-0.024610328677157733,0.12620566695920968,0.01159302462879086,0.03620335330594859,True,True
brunone,2500.0,20.0,2,2,alpha_2d,,,,,,False,False
brunone,2500.0,20.0,3,3,alpha_2d,0.2673376405992958,0.7013249101729742,1.0431486789370816,0.8099013674471286,0.10857645727415444,True,True
brunone,2500.0,20.0,4,4,alpha_2d,0.34737908106271115,0.9151929078037319,1.1874332713254938,0.9820123912353796,0.06681948343164779,True,True
brunone,2500.0,20.0,5,5,alpha_2d,0.3927882366507593,0.9763136097427753,1.225893554232432,0.9894436481385378,0.013130038395762544,True,True
brunone,2500.0,20.0,6,6,alpha_2d,0.39645843143686726,0.9739962422998392,1.1691693174871969,0.9953079018163286,0.02131165951648939,True,True
brunone,2500.0,20.0,7,7,alpha_2d,0.3715688781817946,0.964080365737635,1.047345910940049,0.9939310958441807,0.02985073010654571,True,True
brunone,2500.0,20.0,8,8,alpha_2d,0.35729010098446273,0.9008178913250097,0.9760240045510931,0.9830054169774511,0.08218752565244147,True,True
brunone,2500.0,30.0,2,2,alpha_2d,,,,,,False,False
brunone,2500.0,30.0,3,3,alpha_2d,0.29064567682948494,0.63864548602046,1.2756122961870662,0.7526608823502833,0.11401539632982327,True,True
brunone,2500.0,30.0,4,4,alpha_2d,0.37424695334493485,0.8863254352951114,1.4226805023223466,0.9665432253871142,0.0802177900920028,True,True
brunone,2500.0,30.0,5,5,alpha_2d,0.4302019950899663,0.9888904278006729,1.4727420786387093,0.9834264052334516,-0.005464022567221338,True,False
