sample_id,n_frac,fracture_positions_m,fracture_Cf_m2,fracture_kleak_m2p5_s,fracture_Kp_s2_m5,fracture_alpha_ss,fracture_Q_ss_m3_s,fracture_types,pump_closure_tc_s,ramp_type,wavespeed_m_s,H_ext_m,initial_velocity_m_s,H0_realized_m,perf_num_holes,perf_diameter_m,perf_cd,has_fault,fault_cluster_idx,steady_mass_residual,pre_shut_drift_m
0,1,4691.2905,0.012,0.0005,473897.47,1.0,0.01697128,Type V: 沟通天然断层/强微裂缝簇,0.009131998755037785,cosine,1465.221435546875,152.63583374023438,1.1072149276733398,1496.086669921875,8,0.008813210527883763,0.6719858733978168,1,0,2.1260769227505853e-14,4.5702108764089644e-11
1,6,4789.9487|4838.649|4861.682|4886.5005|4915.2827|4932.862,0.006497215|0.006779739|0.006262888|0.005155469|0.0060248184|0.006423748,0.00080650725|0.0007330914|0.0006379506|0.0007955471|0.0015|0.000761314,2755783.5|2755783.5|2755783.5|2755783.5|2755783.5|2755783.5,0.16768982|0.16080706|0.151049|0.16542469|0.19242766|0.16260175,0.0029121703|0.0027926418|0.0026231792|0.0028728333|0.0033417782|0.0028238092,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇,0.0619472898542881,linear,1486.7772216796875,52.78348922729492,1.132993459701538,147.8145751953125,4,0.008420292940044606,0.6105534202319879,1,4,3.096576949935051e-14,9.57811607804615e-12
2,5,4663.7783|4696.1465|4718.3047|4729.537|4757.006,0.02724151|0.030794295|0.024706746|0.012|0.029295333,1.5273175e-05|1.8161396e-05|1.8230736e-05|0.0005|1.46549355e-05,343496.25|343496.25|343496.25|343496.25|343496.25,0.027974172|0.03325752|0.033380564|0.87855554|0.026832229,0.00046564802|0.00055359275|0.0005556409|0.014624121|0.00044663966,Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇,0.04794306308031082,cosine,1462.8106689453125,153.8043975830078,1.0859700441360474,1135.8941650390625,6,0.010497473342403512,0.7417862868389872,1,3,1.2193140919679324e-13,0.0
3,1,4770.489,0.0060891835,0.00062775577,181731.53,1.0,0.017527377,Type V: 沟通天然断层/强微裂缝簇,0.05372079461812973,linear,1435.103271484375,82.28828430175781,1.1434948444366455,977.1309814453125,8,0.01073182478493685,0.7318268565761898,1,0,6.868672162074416e-14,4.388311936054379e-11
4,5,4519.8696|4560.6157|4574.9253|4621.566|4640.7744,0.02961472|0.024249654|0.023975242|0.023609448|0.022653364,0.00024296549|0.0002554802|0.00021759878|0.00025402184|0.00017692243,1504515.9|1504515.9|1504515.9|1504515.9|1504515.9,0.2113701|0.22116555|0.19070677|0.21995223|0.15680535,0.002676736|0.0028007831|0.002415061|0.0027854177|0.0019857422,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.06985751539468765,cosine,1498.3330078125,77.26596069335938,0.8261888027191162,239.15931701660156,4,0.009555242114563663,0.6416805117741997,0,-1,3.054732167087973e-14,1.3955059330328368e-11
5,4,4827.234|4854.6377|4904.333|4950.0,0.017305197|0.012|0.017592443|0.013640831,2.680761e-05|0.0005|2.2133276e-05|3.0405814e-05,155996.78|155996.78|155996.78|155996.78,0.04704661|0.8607647|0.038837362|0.053351358,0.001026562|0.018781977|0.0008474354|0.0011641323,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇|Type III: 受抑/欠发育弱进液簇,0.06627067178487778,linear,1476.47119140625,142.64187622070312,1.42355477809906,1701.8914794921875,12,0.009806750533434471,0.6306251610297907,1,1,1.955728263255789e-14,6.730260793119669e-11
6,4,4712.527|4738.43|4760.4683|4790.011,0.020243121|0.017684983|0.014575292|0.016743122,4.1603053e-05|5.4118027e-05|4.397572e-05|6.094462e-05,299645.0|299645.0|299645.0|299645.0,0.20738322|0.26971608|0.21919988|0.30370083,0.0046693804|0.006072849|0.004935441|0.00683804,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.07235921174287796,cosine,1496.02197265625,138.39422607421875,1.4689363241195679,12838.2255859375,12,0.008175970550920996,0.6546319613433746,0,-1,1.0493532719190249e-13,1.2769305612891912e-09
7,1,4863.0166,0.012,0.0010509653,173875.55,1.0,0.022273222,Type V: 沟通天然断层/强微裂缝簇,0.0707811564207077,cosine,1403.5235595703125,90.26521301269531,1.4531162977218628,722.8963623046875,12,0.009247541879705857,0.6717497395557315,1,0,1.048316097015771e-13,2.034994395216927e-11
8,5,4651.346|4682.5767|4716.8174|4761.527|4795.6514,0.012|0.023482189|0.02335295|0.021916546|0.02358097,0.0005|1.0471757e-05|9.69611e-06|9.420673e-06|9.411445e-06,693995.4|693995.4|693995.4|693995.4|693995.4,0.92208993|0.020919297|0.019369887|0.018819673|0.018801237,0.015008987|0.00034050632|0.00031528636|0.00030633045|0.00030603036,Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇,0.033614639192819595,linear,1461.4591064453125,81.31781005859375,1.0619288682937622,1188.8302001953125,8,0.00824678419960775,0.6341953773248148,1,0,6.351823499681566e-14,2.319211489520967e-11
9,5,4612.0586|4645.7046|4682.933|4708.678|4731.398,0.020417243|0.022348287|0.025690299|0.020474985|0.025215909,0.00013851316|0.00014282376|0.00015341939|0.00015071146|0.00013344463,641056.1|641056.1|641056.1|641056.1|641056.1,0.1928265|0.19870614|0.2132058|0.20948793|0.18577364,0.0041748313|0.0043021296|0.0046160575|0.0045355633|0.004022132,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.04683122783899307,cosine,1457.5216064453125,109.46644592285156,1.4125034809112549,1116.27734375,8,0.008486874464431911,0.623055960936335,0,-1,5.047758679143158e-14,2.955857780762017e-11
10,1,4524.1343,0.01182612,0.0015,600676.25,1.0,0.012819847,Type V: 沟通天然断层/强微裂缝簇,0.06972441077232361,cosine,1422.7537841796875,76.89164733886719,0.8363733291625977,279.1477966308594,8,0.008267332108320369,0.6782965931890299,1,0,5.466744204128855e-14,1.5916157281026244e-12
11,6,4626.3354|4668.4165|4709.5957|4745.295|4786.4546|4801.837,0.00844013|0.010716449|0.008555825|0.010467355|0.010305053|0.009674951,0.0003443117|0.00028967368|0.00029604|0.00030971886|0.0002957233|0.00026716743,161770.64|161770.64|161770.64|161770.64|161770.64|161770.64,0.19109134|0.16091822|0.16421825|0.171597|0.1639081|0.14826709,0.0033975448|0.0028610763|0.0029197498|0.0030509417|0.0029142355|0.002636143,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇,0.042465921491384506,cosine,1422.8369140625,129.60476684570312,1.1599559783935547,288.135009765625,8,0.011309214718499688,0.6984830765586639,0,-1,1.693775192801103e-13,2.637534635141492e-11
12,2,4795.055|4813.1514,0.016049191|0.012,4.0913295e-05|0.0005,263038.88|263038.88,0.077884704|0.9221153,0.0015356666|0.018181512,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.054844316095113754,cosine,1432.203125,190.51011657714844,1.2863587141036987,1675.3507080078125,8,0.009740152409341802,0.7384637128963939,1,1,6.686503157800686e-14,1.7121237760875374e-10
13,5,4521.2886|4569.6436|4611.679|4645.4263|4686.7314,0.026608162|0.026876185|0.026350047|0.025333364|0.028394118,7.0056594e-05|7.260606e-05|8.6019805e-05|8.435458e-05|9.360427e-05,103366.71|103366.71|103366.71|103366.71|103366.71,0.17232266|0.17857079|0.21152522|0.2074288|0.23015255,0.0035831963|0.003713117|0.0043983557|0.004313177|0.004785684,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.07639351487159729,linear,1406.0797119140625,124.18163299560547,1.356580376625061,2820.477783203125,16,0.00915891103375262,0.666135541355677,0,-1,2.7530618911431222e-14,9.458744898438454e-11
14,6,4809.6074|4839.2935|4873.277|4920.5264|4935.316|4950.0,0.011128507|0.009360813|0.011081217|0.009483374|0.008654728|0.011777552,8.266707e-05|8.969627e-05|7.026665e-05|7.1625385e-05|6.646784e-05|7.544625e-05,1772133.1|1772133.1|1772133.1|1772133.1|1772133.1|1772133.1,0.18110588|0.19628075|0.15417382|0.1571215|0.1458979|0.16542016,0.0034991258|0.0037923178|0.0029787747|0.0030357265|0.0028188766|0.003196064,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇,0.08414249867200851,cosine,1424.0372314453125,182.9851837158203,1.2605042457580566,2068.957763671875,4,0.009268573542863631,0.6283862220705247,0,-1,7.523973441893664e-14,3.2741809263825417e-11
15,5,4643.366|4682.5537|4714.6733|4762.119|4803.331,0.022041935|0.017181562|0.021387544|0.020991629|0.01632044,0.00036903695|0.00035644966|0.00026533916|0.0003358873|0.0003069042,563819.94|563819.94|563819.94|563819.94|563819.94,0.22469862|0.21729071|0.16413017|0.20534058|0.18853992,0.003911044|0.0037821038|0.0028568057|0.0035741031|0.0032816753,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.09325964003801346,linear,1460.7855224609375,195.75051879882812,1.1355587244033813,373.7712707519531,4,0.011406336770391318,0.7355937578739207,0,-1,2.710858643952766e-14,4.206412995699793e-12
16,3,4884.759|4927.7744|4949.589,0.016132945|0.011667187|0.01591602,7.2713185e-05|7.8353434e-05|5.9709706e-05,199728.31|199728.31|199728.31,0.34497604|0.37169743|0.28332654,0.005867402|0.0063218833|0.0048188586,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇,0.09107311069965363,cosine,1482.9976806640625,170.21136474609375,1.1096198558807373,6745.72021484375,8,0.011040299519526493,0.6596128408290449,0,-1,1.713494119813183e-14,2.710294211283326e-10
17,5,4783.6167|4797.8735|4847.8374|4884.465|4920.4697,0.013770955|0.01706456|0.017887257|0.012513189|0.012,0.0001276748|0.00013096239|0.00015825251|0.00011947748|0.0013984289,54506.227|54506.227|54506.227|54506.227|54506.227,0.068768375|0.07047995|0.08492276|0.06403131|0.7117976,0.0009099918|0.00093264057|0.001123758|0.00084730756|0.00941901,Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.03844350948929787,cosine,1477.94287109375,63.959327697753906,0.8633084893226624,149.1129913330078,12,0.01176766908000031,0.7409270012503743,1,4,1.2191706045866675e-14,2.4726887204451486e-12
18,6,4696.611|4740.587|4752.8765|4794.9146|4842.0264|4882.911,0.009822191|0.011172758|0.011732531|0.009614444|0.009783198|0.012,1.7838573e-05|2.3045646e-05|2.3935028e-05|2.2956936e-05|1.9062847e-05|0.0005,102027.945|102027.945|102027.945|102027.945|102027.945|102027.945,0.02973045|0.038396824|0.039875355|0.038236547|0.031743024|0.8220178,0.0005872605|0.00075844594|0.00078765105|0.00075528|0.0006270145|0.016237177,Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type V: 沟通天然断层/强微裂缝簇,0.07294017821550369,linear,1410.6103515625,68.92605590820312,1.288684606552124,1226.8280029296875,16,0.009489917310390113,0.6245341632809542,1,5,7.06085038527926e-14,1.2755663192365319e-10
19,4,4749.544|4784.1963|4795.89|4841.2563,0.005|0.0057552685|0.0053177075|0.0060900394,0.0005|1.3669538e-05|1.1122305e-05|1.1932252e-05,381613.44|381613.44|381613.44|381613.44,0.92861754|0.026570009|0.021619113|0.023193369,0.018456982|0.00052809925|0.00042969635|0.0004609859,Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇,0.005939250811934471,linear,1465.1231689453125,177.99095153808594,1.2967047691345215,1746.4727783203125,8,0.00937731103962784,0.6614578149324242,1,0,8.02960637162533e-15,7.66249286243692e-11
20,3,4865.957|4903.9478|4939.9175,0.006621023|0.005043596|0.0049641104,0.0005|2.2826107e-05|2.0755562e-05,517347.34|517347.34|517347.34,0.91523373|0.044396255|0.040370014,0.020459553|0.0009924542|0.0009024498,Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.05344720929861069,cosine,1499.7191162109375,80.17552947998047,1.4584161043167114,2069.11572265625,4,0.011743850349775296,0.7244167721295913,1,0,4.935409923085242e-14,2.8194335754960775e-11
21,4,4585.073|4634.8916|4675.776|4698.2144,0.0082968045|0.0069401334|0.0067977956|0.008910736,6.9429036e-05|8.718956e-05|7.478727e-05|0.000103212704,1056609.2|1056609.2|1056609.2|1056609.2,0.20779546|0.26055196|0.22371961|0.30793297,0.0040812367|0.0051174085|0.004393997|0.006048002,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.006119199097156525,cosine,1476.3955078125,130.07530212402344,1.2813655138015747,3674.615478515625,4,0.010013939771483073,0.6971616052364148,0,-1,7.648784085484764e-14,5.047695594839752e-11
22,5,4710.626|4742.8647|4786.4277|4836.0405|4851.704,0.006289161|0.0055575827|0.0075122854|0.0057699434|0.006434953,0.00052826485|0.00046656714|0.0004374132|0.00049034186|0.0015,207194.81|207194.81|207194.81|207194.81|207194.81,0.16620606|0.14703146|0.1376372|0.15307803|0.39604726,0.002738152|0.002422261|0.002267496|0.0025218753|0.006524658,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇,0.014672723598778248,cosine,1413.66845703125,78.8721694946289,1.0748008489608765,159.2484588623047,8,0.011325005567922174,0.6154663811263682,1,4,5.959858800051732e-13,1.7138290786533616e-11
23,5,4794.491|4807.856|4827.6025|4871.346|4906.8496,0.016454037|0.020302854|0.022740861|0.02213445|0.020025149,0.0006161145|0.0006087856|0.0006463042|0.00074248377|0.00075746264,125774.63|125774.63|125774.63|125774.63|125774.63,0.18435818|0.18191916|0.19226518|0.21871717|0.2227403,0.0035863726|0.0035389257|0.0037401898|0.004254768|0.0043330314,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇,0.020169008523225784,cosine,1453.075927734375,168.80947875976562,1.2691422700881958,277.7019348144531,12,0.009907622133327755,0.6880879815582976,0,-1,3.049743820655003e-14,1.949729266925715e-11
24,2,4658.351|4702.362,0.008934648|0.007735014,0.00047105624|0.0006292191,300178.44|300178.44,0.43406835|0.5659316,0.006908936|0.009007764,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇,0.03573382645845413,cosine,1416.968994140625,150.32054138183594,1.0384135246276855,427.78607177734375,8,0.01037928292676737,0.6087600925812718,0,-1,2.724690691981429e-14,1.7109869077103212e-11
25,3,4523.689|4551.617|4573.919,0.020616934|0.017932324|0.02187519,0.00025045435|0.00032751425|0.0003520656,720395.56|720395.56|720395.56,0.27290517|0.3514302|0.37566462,0.0033678687|0.0043369303|0.0046360027,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type I: 优势发育主进液簇,0.06747842580080032,linear,1408.5322265625,70.0802230834961,0.8051201105117798,287.3680419921875,8,0.008335424409989795,0.6092979095568437,0,-1,3.022214911056059e-14,3.524291969370097e-12
26,6,4787.0615|4836.178|4862.6416|4904.3887|4917.7817|4950.0,0.016786937|0.017608456|0.015597105|0.016278705|0.015421139|0.012,1.5248339e-05|1.3201544e-05|1.4829783e-05|1.0857275e-05|1.0515435e-05|0.0005,991847.6|991847.6|991847.6|991847.6|991847.6|991847.6,0.029785912|0.025782285|0.028957857|0.02119801|0.020529432|0.8737465,0.0006215738|0.0005380259|0.0006042939|0.00044236105|0.00042840914|0.018233383,Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type V: 沟通天然断层/强微裂缝簇,0.06736026704311371,linear,1416.4261474609375,78.24269104003906,1.3614418506622314,1824.44384765625,6,0.008009675533563116,0.749820033652251,1,5,8.129939457106675e-14,4.615685611497611e-11
27,6,4532.3477|4556.079|4582.8945|4631.2627|4671.3413|4702.9756,0.0055620614|0.0060504926|0.0061968854|0.0054999683|0.0055552437|0.0068751643,6.931643e-05|6.5343236e-05|6.322545e-05|5.3406828e-05|5.1359297e-05|5.440461e-05,334133.8|334133.8|334133.8|334133.8|334133.8|334133.8,0.1941092|0.182992|0.1770645|0.1495918|0.14386046|0.15238203,0.0029728427|0.0028025794|0.0027117978|0.002291045|0.0022032678|0.0023337782,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇,0.00942217092961073,cosine,1455.50439453125,199.15057373046875,0.9991785883903503,2084.797119140625,6,0.0112384096872247,0.6562048576962328,0,-1,1.2232864732026477e-13,2.355591277591884e-10
28,6,4777.923|4810.3823|4852.0615|4893.414|4920.9497|4950.0,0.019810818|0.014914517|0.014346071|0.020171164|0.016605781|0.020201366,0.00053589174|0.0004925567|0.00051000295|0.00048305254|0.0003913744|0.00040428535,38928.484|38928.484|38928.484|38928.484|38928.484|38928.484,0.19099122|0.1751236|0.18076207|0.17106676|0.13876128|0.14329505,0.003724412|0.0034149867|0.003524939|0.0033358764|0.0027059054|0.002794316,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.07851453870534897,cosine,1429.3580322265625,138.178955078125,1.2722182273864746,260.5066833496094,16,0.011337779207830693,0.7083549037332478,0,-1,1.5585475347367622e-13,1.1993961379630491e-11
29,2,4634.8135|4654.6562,0.0063339155|0.005620135,0.0005|3.7127607e-05,50226.418|50226.418,0.93047726|0.06952276,0.012064039|0.0009013926,Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇,0.04694262892007828,linear,1493.6890869140625,83.59732818603516,0.8458713293075562,705.00927734375,16,0.011272782556337547,0.6308298927597666,1,0,3.2646235432857995e-14,1.3869794202037156e-11
30,1,4553.268,0.011058833,0.0005,345263.4,1.0,0.013464783,Type V: 沟通天然断层/强微裂缝簇,0.013153968378901482,linear,1411.2587890625,75.85953521728516,0.8784492611885071,897.4381103515625,8,0.009165876921637603,0.727859097626895,1,0,1.1118384180995242e-13,3.9335645851679146e-11
31,6,4664.6504|4691.9033|4733.1265|4776.775|4797.189|4820.0884,0.022096846|0.029059654|0.024402637|0.02132534|0.021203876|0.019925164,2.2441782e-05|1.9724906e-05|2.6108579e-05|1.9713398e-05|2.8104256e-05|2.1070533e-05,455727.47|455727.47|455727.47|455727.47|455727.47|455727.47,0.16361755|0.14381222|0.19034074|0.1437266|0.2048838|0.15361908,0.0028487502|0.002503919|0.0033140283|0.0025024281|0.0035672379|0.0026746665,Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.007766458671540022,cosine,1442.725341796875,64.81449890136719,1.1359044313430786,16239.546875,6,0.01072053003747299,0.6174819154676885,0,-1,8.349295240643942e-14,3.765308065339923e-10
32,5,4730.073|4744.4985|4779.3047|4798.97|4831.739,0.014590069|0.011058707|0.01460092|0.014924601|0.012,0.00020070857|0.00021249599|0.00017274891|0.0001880902|0.0015,211386.05|211386.05|211386.05|211386.05|211386.05,0.099992156|0.10570946|0.085919976|0.09341734|0.6149611,0.0018593381|0.0019656506|0.0015976683|0.0017370805|0.011435103,Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.028020409867167473,linear,1453.3856201171875,162.30345153808594,1.2131367921829224,315.07781982421875,12,0.009125622265344975,0.6256280740133711,1,4,2.0635876091679856e-13,9.094947017729282e-13
33,5,4832.612|4855.3477|4897.3164|4931.3457|4950.0,0.020761449|0.012|0.027698757|0.023700183|0.026530081,0.00021010399|0.0015|0.00024521284|0.0002587727|0.00019036466,250061.97|250061.97|250061.97|250061.97|250061.97,0.09974281|0.57183474|0.115938246|0.122227855|0.09025637,0.0016661664|0.009552286|0.0019367051|0.0020417708|0.001507699,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.06967781484127045,cosine,1431.7825927734375,199.99168395996094,1.0898182392120361,318.35504150390625,12,0.008395385546419233,0.6796326764904502,1,1,4.016797474064998e-13,2.2282620193436742e-11
34,5,4629.9785|4667.7026|4684.62|4714.912|4764.583,0.022603022|0.025337305|0.022179421|0.019879334|0.02268985,1.5303827e-05|2.0725298e-05|1.8864668e-05|1.4754173e-05|1.6511529e-05,104783.92|104783.92|104783.92|104783.92|104783.92,0.17762351|0.24054426|0.21894987|0.17124318|0.19163917,0.0021857142|0.0029599743|0.0026942485|0.002107202|0.0023581816,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.03815660998225212,linear,1408.21484375,57.96875,0.8028053045272827,20485.21875,16,0.009102425478172672,0.6698523013354571,0,-1,6.639849260692277e-14,2.6557245291769505e-10
35,1,4553.9824,0.010070743,0.0005,83586.72,1.0,0.02123484,Type V: 沟通天然断层/强微裂缝簇,0.009985562413930893,linear,1491.66259765625,175.24261474609375,1.3853715658187866,2099.468994140625,12,0.011503002449696672,0.6261643151022386,1,0,6.535386466076593e-15,0.0
36,6,4505.3906|4539.8213|4571.963|4597.8096|4634.9146|4673.9453,0.006501755|0.00540848|0.006773077|0.0056277844|0.006436543|0.005776408,0.00054995576|0.0006115097|0.0005266369|0.00063198677|0.0005866981|0.0006477103,983838.94|983838.94|983838.94|983838.94|983838.94|983838.94,0.15886068|0.17124833|0.15245302|0.17465352|0.16524751|0.17753695,0.0029143465|0.0031416016|0.002796796|0.0032040705|0.0030315148|0.0032569682,Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇|Type V: 沟通天然断层/强微裂缝簇,0.033389486372470856,linear,1499.6097412109375,161.1734619140625,1.1968564987182617,259.0335998535156,6,0.00821179215253414,0.7162612737196473,0,-1,1.8855178377831516e-13,2.8478552849264815e-11
37,5,4824.018|4841.156|4859.137|4903.4966|4950.0,0.015372939|0.013443041|0.014586606|0.013725649|0.015509706,5.4978762e-05|6.3359745e-05|6.4312866e-05|4.863664e-05|6.6222e-05,480440.06|480440.06|480440.06|480440.06|480440.06,0.18483059|0.21295108|0.21614568|0.16352771|0.22254494,0.0031981356|0.0036847063|0.0037399826|0.0028295305|0.0038507092,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.004189831670373678,linear,1467.8486328125,129.41958618164062,1.128860592842102,3576.735107421875,6,0.009997430066896018,0.6915331505468133,0,-1,7.579298923502883e-14,9.140421752817929e-11
38,6,4785.6567|4799.6514|4817.827|4857.5713|4868.497|4917.666,0.02068511|0.02253463|0.02081045|0.025356188|0.018975731|0.020680593,0.00014292428|0.00015906208|0.00016034306|0.00015207657|0.00014650325|0.00013133668,160228.61|160228.61|160228.61|160228.61|160228.61|160228.61,0.1602594|0.17825617|0.17966205|0.17040844|0.164182|0.14723194,0.0026136555|0.0029071632|0.0029300915|0.0027791755|0.002677629|0.002401192,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇,0.08719087392091751,cosine,1422.058349609375,63.42831802368164,1.0640013217926025,450.68243408203125,16,0.008221441746915052,0.6640100305023748,0,-1,5.679978311149726e-14,9.208633855450898e-12
39,5,4824.3276|4840.8423|4878.225|4901.804|4950.0,0.025477584|0.01947351|0.022302665|0.019980684|0.02194433,0.00011974678|0.00011489264|0.00012974988|0.00010750251|0.00015555439,375827.12|375827.12|375827.12|375827.12|375827.12,0.19096026|0.18324319|0.20677313|0.17148241|0.24754101,0.002544304|0.0024414835|0.0027549902|0.002284786|0.0032981706,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.03729672729969025,cosine,1424.6051025390625,113.40547180175781,0.8692471385002136,602.3568725585938,6,0.01103469001774235,0.641793080388041,0,-1,4.5829693393149157e-14,1.8189894035458565e-12
40,2,4803.6333|4833.4536,0.019220678|0.02432751,0.00020103483|0.00024048369,1372976.2|1372976.2,0.4581137|0.5418863,0.006161627|0.007288368,Type I: 优势发育主进液簇|Type I: 优势发育主进液簇,0.029677491635084152,cosine,1409.646728515625,111.82933807373047,0.8774844408035278,1138.9195556640625,6,0.00808185826084068,0.6259727159266839,0,-1,1.6715260089689848e-13,8.481038094032556e-11
41,2,4686.947|4726.352,0.005|0.0051008007,0.0009831794|0.00011350058,330130.3|330130.3,0.8831533|0.11684666,0.014347433|0.0018982543,Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇,0.05577324703335762,cosine,1418.6385498046875,179.43019104003906,1.059876799583435,510.6314697265625,6,0.010831190381627498,0.7107457802806773,1,0,2.306459873351735e-14,1.6257217794191092e-11
